,score,comment
203,5,"Produto de excelente qualidade, a melhor que eu já tive. Imprime, gasta pouca tinta e fora que a impressão sai perfeita em alta qualidade. Eu amei e super recomendo."
204,3,"O preto nao fica preto mesmo, mesmo em papel fotografico e configurado, agora pra impressoa diaria é boa, um pouco lenta pra imprimir e nao achei tao economica como falam, imprimi 2 agendas e as tintas baixaram muito, isso na congiguraçao padrao e agenda sem detalhes, bem basica."
205,5,"Bom produto com boa relação custo/beneficio. As vezes dá problema na impressão, aparece off line na rede, mas com a reinstalação dos softwares volta a funcionar,."
206,5,"Excelente! acho muito honesto uma impressora com tanque de tinta. Eu costumava ter ""bulk ink"". 
. 
O único problema é que você tem que escolher que quer alimentador automático do scanner, é uma impressora. Se quer impressão frente-e-verso, é outra impressora. Essa não imprime frente-e-verso."
207,4,"Estou com problema de instalação. Instalo atraves do cd, ela funciona. Depois que desligo tudo, quando religo para tirar copia, ela se desinstala. Estou com um problema."
208,1,"Achei que tava fazendo um bom negócio. 
Porém a mas de  mês estou a procura  de tinta sublimatica pra essa impressora não acho em lugar nenhum, trabalho com sublimação. Tô no prejuízo  pois não estou conseguindo  trabalhar  péssimo negócio aff."
209,5,"Muito boa ja vou imprimindo 1000 folhas, ate o momento muito econômico recomento a todos ate agora estou tendo uma ótima esperiêcia."
210,5,"Serviu ao meu propósito, uso superficial de home office, impressão de mostras de trabalhos. 
Das que testei, foi o melhor resultado final, não a mais econômica. Mas no custo benefício, entendo que seja a melhor opção."
211,5,"Impressora excelente, nao achei devagar como li em algumas opiniões, super econômica, fácil de instalar e usar! eu ameiiiii! super indico."
212,5,"Top das tops. Muito simples de instalar os acessórios. Configuração então nem se fala,muito fácil. 
Resolução das imagens coloridas muito bom, imprimi rápido. Melhor impressora que já tive. 
Muito satisfeito. Bom de mais."
213,5,"A impressora é realmente boa, a impressão é de ótima qualidade e até agora não travou ou intuiu."
214,4,"Muito bom e rapida impressão, otima qualidade de impressão. Só não imprime automaticamente frente e verso, mas o erro foi meu que nao me atentei ao detalhe antes da compra. Mas recomendo."
215,3,O suporte da folha na parte posterior é baixo e a folha fica sempre dobrada - muito ruim.
216,4,"Muito top, excelente para uso domestico, fácil configuração alem de muito econômica e excelente impressão. Só achei a estrutura dela  pouco frágil, devendo ser manuseada com cuidado!."
