,score,comment
118,3,"Peças não encaixam direito, desmonta ao brincar."
119,5,"Recomendo, o produto é igual a foto."
120,5,Muito bom e resistente meu neto amou.
121,5,"Adorei! colorido, encaixa direitinho. Meu filho adorou!."
122,1,Muito frágil e as peças não encaixam.
123,1,Não  encaixa  as peças  !! não  gostei.
124,1,"Produto não se encaixa, não recomendo."
125,5,"Amei, mto boa qualidade."
126,5,"O acabamento da maletinha não é tão bonito, mas o custo benefício é maravilhoso. Comprei dois kits para minhas sobrinhas e elas amaram, as canetinhas ainda estão ok após um mês de uso, mesmo elas usando todo dia. Eu recomendo."
127,3,Sao bonitas como na foto mas vieram algumas amassadas e uma delas com a alça quebrada.
128,5,"Linda maleta e ainda veio brinde de desenhos para pintar, super recomendo!!."
129,1,"Produto de péssima qualidade, só consegui aproveitar algumas canetinhas hidrográficas,."
130,5,Me surpreendi! melhor do que eu esperava! muito bom!.
131,5,"Eu ja conhecia, acho um bom presente pra criancas."
132,5,"Meu neto amou,  aplaudiu! euforia pura quando viu."
133,5,Ótimo. Meu neto amou a variedade de cores.
134,5,Muito boa supriu todas as minhas espectativa.
135,5,"Ótimo produto, as crianças adoram."
136,5,"Ótimo produto, recomendo a todos."
137,5,Gostei muito. Igual a foto.
138,5,"Produto ótimo, digo ate que é melhor do que o original que vem nas nerfs. Pode comprar com tranquilidade, apenas como ja dito por outros compradores, o dardo é um pouco mais duro na ponta, mas mesmo assim é ótimo."
139,5,São bem melhores e mais potentes  que os originais. Porém pela ponteira ser de plástico acaba sendo mais dolorido para crianças. O cuidado com os olhos ou partes mais sensíveis deve ser dobrado. Produto excelente.
140,5,Cabe perfeitamente nas nerfs que tenho em casa. São bem construídas e no peso das originais. O único porém é que a ponta não é macia como as originais.
141,5,"Os dardos é de boa qualidade, ficou bem melhor que os dados que vem com as armas nerf."
142,5,Produto muito bom material de boa qualidade recomendo pra quem está procurando.
143,5,Muito bom. Com ventosa que gruda na parede. Meus filhos amaram.
144,5,"Qualidade muito boa, pouco mais pesada que a original."
145,1,Nao é compativel para todas armas. Dinheiro jogado fora.
146,5,Muito bom. Bem legal com ventosas. As crianças adoraram.
147,5,Ótima qualidade produto muito bom e preço ótimo.
148,5,"Ótimo, boa qualidade, resistente, meus filhos gostaram muito."
149,5,Cumpre o que promete. Bom custo benefício.
150,5,Muito bom. Gsotei bastante ótimo custo beneficio.
151,5,"Produto bom, e material bom, encaixa perfeitamente."
152,5,"Bom para as crianças, foi minha necessidade."
153,5,Muito boa a crianca amou muito.
154,5,"Ótimos dardos, coloridos e bem embalados."
155,5,Muito bom! meu filho gostou bastante!.
156,5,Muito bom veio certinho gostei muito.
157,5,"Muito bom, recomendo, meu filho adorou."
158,5,"Ótimo, meu sobrinho adorou brincar!."
159,5,Produto atendeu completamente as expectativas.
160,5,Bom ! da forma que esperavamos !.
161,5,"Muito bom, atendeu minhas expectativas."
162,5,"Eu ganhei o rosa para minha filha  achei lindo matéria de ótima qualidade. 
Dai fui compre o azul  e estou apaixonada pelo os dois ?. 
Ops minha filha kkkk."
163,3,"O unicornio é lindo muito fpfo, porém é um mini unicórnio, nao tem 25cm é do tamanho dos brinquedos das maquinas de brinquedo."
164,4,É bonito mas é bem pequeno (mesmo tamanho das películas de máquina). Mas minha filha gostou.
165,3,Bom e em perfeita qualidade sem fala que foi como estava na descrição do produto.
166,5,Perfeito! igualzinho a foto e de altíssima qualidade. Se tivesse 6 estrelinhas eu dava.
167,4,"Linda pelúcia. É macio, apesar de mais firme que imaginei. Minha filha amou!!!."
168,5,"Muito fofo, de ótima qualidade, presente perfeito pra namorada, unicórnio rosa kkkkkkk."
169,5,"Otimo produto, material bem fofo, tecido não da alergia, otimo material."
170,4,"Conforme imagem, muito bonito e bem acabado. Achei um pouco pequeno."
171,5,"Produto de alta qualidade, fique super satisfeita e a bebê amou."
172,5,"Excelente produto. Muito delicado, bem real ao da foto."
173,5,"Perfeito , muito bem feito. Bem costurado e macio."
174,4,Fofo mas um pouco frágil. Custo benefício ok.
