,score,comment
221,5,"Produto  resistente, muito lindo, amei, vou comprar mais."
222,5,"Adorei, fino e alto. Simples! assim como queria!."
223,5,Ótimo produto atende o esperado boa qualidade e.
224,2,Gostei muito mais os copos veio sujos.
225,5,"Um produto bonito,de boa quálidade. Show."
226,5,Copos muito resistentes e delicados gostei muito.
227,5,Copos bonitos serviu muito bem ao propósito.
228,5,Muito bom adorei grossos e preço bom.
229,5,Material de qualidade e lindo design. Amei!.
230,5,"Lindos, resistente, perfeitos, pode comprar sem medo."
231,5,Produto excelente. Amei tamanho ótimo boa qualidade.
232,5,"Gostei bastante deste produto, vale a pena."
233,5,Gostei muito dos copos qualidade boa.
234,5,Muito bom bonito sem nenhum problema.
235,5,"Copos muito bonitos, vou comprar novamente."
236,5,Muito bom realmente como na foto.
237,5,"Ótimos copos,resistentes e bem bonitos."
238,5,"Ótima qualidade, sem dúvida compraria novamente."
239,5,"Perfeito amei muito lindo,comprarei novamente."
240,1,Péssimos de usar. Bonitos de ver.
241,4,"São lindos, mas 1 veio trincado."
242,5,"Muito bonito e bom ,e mararavilhoso."
243,1,Adoro tudo que comprou tudo. Maravilhoso.
244,5,"Produto de excelente qualidade , muito bonito."
245,5,Eu amei tudo igual a foto.
246,5,Muito bom e bonito! gostei bastante.
247,5,O copos são lindos ! otima qualidade.
248,5,Achei lindos kkkk compraria de novo.
249,4,Copo excelente. De boa qualidade.
250,5,Maravilhosa muito resistente  sem comentários.
251,5,Muito bom recomendo material bom.
252,5,"Adorei recomendo  , superou minhas expectativas."
253,5,Amei os copos muuuuuuuuuuuuuu7ito bom.
254,2,Muito pequino nao recomendo verdadade.
255,3,Excelente material muito bom recomendo.
256,5,Gostei muito lindo ! um charme !.
257,5,Excelente produto! recomendo a todos.
258,5,Amei super resistente e lindoss.
259,5,"Lindo copos,  de otima qualidade."
260,3,Ótimo custo benefício. São lindos.
261,5,Produto de ótima qualidade adorei.
262,5,Produto bom. Superou minha expectativa.
263,5,"Maravilhoso superou minhas expectativas,ameiii."
264,5,Produto bom parece bem resistente.
265,5,Muito bom. Ótima qualidade. Recomendo.
266,5,Bonitos e uteis   gostei muito.
267,5,"Muito lindo , como eu imaginava."
268,4,Produto de excelente qualidade ok.
269,5,Produto de ótima qualidade amei.
270,5,Excelente qualidade. Primeira linha.
271,5,Lindo ótimo qualidade reforçada.
272,5,Excelente produto. Gostei muito.
273,5,"Produto de qualidade, recomendo."
274,4,Delgado demais para aguavvvvvvvvvvvvvvvvvvvvv.
275,5,"Produto exelente, me aurpreendeu !."
276,5,Copos lindos cumpridos maravilhoso.
277,5,"Ótimo produto, compraria novamente."
278,5,Excelente! conforme espectativa!.
279,3,Produto razuavel.
280,5,"Bonito, excelente qualidade, e o resto vou escrever qq coisa pq irrita esse lance de ""vc escreveu pouco"" q o mercado livre impoe."
281,5,"Material bom, a taça é bonita e um ótimo volume."
282,1,"Nao gostei! nao é original. É uma taca normal com a logo estampada. Achei sacanagem pq so comprei pq queria a original. Deveriam swr sinceros e falar que nao se trata da taça da tanqueray e sim de uma taca comum. Faco colecao de tavas de gin, vou ficar com ela so pelo tranalho de debolver. Conselho. 
Nao mintam e muito feio!."
283,4,Muito bom o acabamento e excelente custo beneficio!! indico.
284,5,"E exatamente o que esta sento vendido. Sem mais nem menos. O vidro não é superfino, o que deve dar maior durabilidade. Para quem não suporta o as de acrílico como eu, vale muito a pena. O custo benefício é ótimo para quem não quer pagar o preço de um gin importando em uma única taça ""de marca""."
285,5,Ótimos copos. Os 4 que comprei vieram todos da mesma cor e com o logo da tanqueray. Mas teria sido legal se viessem um de cada marca e cor. Mesmo assim um ótimo produto. Ideal para levar à piscina ou praia pois não quebram.
286,4,"A taça é mto bonita, possui os 600ml, o material é bom. Vidro ""grosso"" (o que faz a taça ser mto pouco frágil). A única observação é que a base da taça veio um pouquinho fosca, mas quase não dá para notar."
287,5,"Muito bom, sem tempo  bom dia! hj é pré sexta-feira????????????. Da vida precisamos ficar com o que é bom, as memórias positivas e as lembranças de felicidade. A felicidade está nas coisas simples! uma excelente quinta-feira pra todos nós."
288,3,"Adorei a taça na cor azul, é idêntica a da foto. As demais cores já deixam a desejar, são mais fracas e não condizem com a foto. Mas fiquei satisfeita com o material, o vidro é bem resistente."
289,5,"Ótima taça! ela é mais grossa, diferente de uma taça de cristal, eu prefiro pois na hora de colocar o gelo não corre o risco de quebrar como já aconteceu com taça de cristal."
290,4,"Muito atraentes  e bonitos, valorizam a bebida na apresentação. Único porém é que a tonalidade verde é pintada, tornando mais sensível a arranhões, se o próprio vidro fosse esverdeado, não teria esse problema."
291,4,"Produto é bom, 4 estrelas porque veio com uns defeitos de fabricação, mas nada o suficiente pra devolver. 
Vidro com uma espessura nem muito fina nem muito grossa. Meu drink ficou lindo nela."
292,5,"Excelente! taça de uma qualidade muito boa. Veio impecável! o único problema é que elas são carinhas. Poderia  ter um preço melhor. Comprei 6 taças, se fosse mais barata compraria mais."
293,4,"Lindas taças, porém por serem de vidro vem com algumas ranhuras, nda que eu me importe, mas sei que algumas pessoas podem se importar. Fora isso veio conforme eu esperava."
294,5,"Taças muito bonitas e bem acabadas. Tamanho excelente para drinks com gin. Apesar de serem de vidro e não cristal, são extremamente adequadas e de bom gosto."
295,5,Comprei para dá de presente e minha amiga amou!!! ela é bem maior do que aparenta na foto e muito linda por sinal! obrigada a toda equipe.
296,2,"Produto normal. Vidro. No supermercado apoio a mesma taça esta custando 9,99. Achei essa taça extremamente cara por ser o mesmo produto normal sem nenhum diferencial."
297,5,"A taça tem o tamanho ideal para um gin bem feito, sem contar que o a parte azulada dá uma aparência ainda mais legal para as bebidas!."
298,5,Muito bonitas e resistentes! aqui em casa bebemos gin tônica há uns 4 anos e só agora criei vergonha na cara para comprar as taças originais !.
299,5,"Um sonho, aquele produto perfeito que vc compra na segunda recebe na quarta e quando chega é mais perfeito do que poderia imaginar, ja quero mais!."
300,3,"As taças azul e verde vieram intactas e muito lindas, porém as duas vermelhas vieram horriíveis com a pintura manchada e td riscada na parte vermelha."
301,3,"Produto deixou a desejar, comprei duas e uma veio diferente da outra, uma delas não está branquinha, está esverdeada. Parece produto fora do controle de qualidade."
302,5,"Produto com bom custo-benefício. Ela é meio grosseira e não tem cara de fina. Comprei pra ser taça de dia-a-dia, então valeu."
