,score,comment
127,5,Satisfeita com o produto comprado.
128,1,"Horrível ,muito inferior , péssima qualidade."
129,4,"Exatamente como o anunciado, rodou as roms sem problemas. A qualidade da imagem é melhor do que esperava, o único problema é que algumas roms rodam bugadas (mas isso acontece em qualquer emulador)."
130,3,"Produto bom emula bem gba gbc  (100%). 
Super nintendo ( 80%). 
Mega driver (80%)."
131,4,"Atende ao que se propõe, dado o baixo custo. Alguns emuladores tem um fps meio inconstante, mas jogos gameboy color e advance, que eram meu objetivo, rodaram todos muito bem. A bateria realmente acaba muito rápido, mas desligar a chave de energia quando não estiver usando ajuda a aumentar a autonomia."
132,5,"Excelente console portátil, cumpre exatamente a promessa de emular games 2d de arcades, jogabilidade bastante fluída, algumas roms precisam ser baixadas compatíveis com neo geo, porque o emulador mame dele, ainda é bem fraquinho, fora isso estou bem satisfeito com o console."
133,3,"Comprei 2 e um veio com problema, para trocarem eu tinha que fazer um vídeo colocar no google etc, achei muito complicado acho que bastava acreditar na palavra do cliente que o produto tinha defeito."
134,5,Produto que atende o que promete. Simples mas vale pelo preco e as lembrancas dos jogos dos. Vídeo games retro.
135,5,"O produto é muito bom, é bem pequeno e compacto, bom pra carregar no bolso."
136,2,"Não foi como eu esperava , porém tá servindo ao meu filho. Mas não compraria novamente."
137,2,Fraco. A maioria dos jogos ficam travando pois o hardware não aguenta as roms.
138,3,"Produto bom. 
Porém, demora para reconhecer a memoria interna dele quando conectado no pc."
139,5,Muito topp recomendo a tds bateria boa recomendo a tds adquirir esse produto.
140,5,Meu filho amo a o brinquedo veio todos os jogos muito legal.
141,4,Boa qualidade. Com um desenho muito atrativo para as crianças.
142,2,"Meu filho gostou, não é aquelas coisas. Mas é bom."
143,5,Gostei muito tem radio game era tudo que eu queria.
144,3,"Meu neto adorou é legal. 
O preço é bom."
145,5,"Meus filhos gostaram muito,tudo ok até o momento."
146,4,Eh bom mais bateria nao funciona muito bem.
147,1,"Produto não durou dois dias, não gostei mesmo."
148,5,"Muito bom, show,top. Parabéns recomendo muuuuuitos jogos."
149,4,Produto adquirido para presente e aparentemente tudo perfeito.
150,5,Gostei demais desse produto muito bom mesmo.
151,5,"Melhor compra até hoje, amei o produto."
152,5,"Um produto bom, só que não carrega."
153,1,"Um lixo, copia barata, trava toda hora."
154,5,O produto  é  bom. Minha irmã  adorou.
155,4,Produto facil de mexer resolução muito boa.
156,4,Top minha filha amou. Muito bom.
157,3,"Aparelho legal, porém de difícil manuseio."
158,5,Super legal! produto funciona certinho.
159,5,"Ótimo produto, recomendo a todos."
160,5,"Otimo, bonito, divertido varios jogos."
161,5,Muito bom. Pelo preço compensa.
162,5,"Produto veio ok, recomendo. :)."
163,5,Perfeito! tudo certinho! recomendo!.
164,4,"Bom, ótimo produto."
165,3,Bom produto. Recomendo.
166,2,Descarrega rapido.
167,3,Muito bom.
168,5,"Ótimo produto, tem os jogos que eu queria, tem como salvar os jogos para continuar de onde parou e o melhor. Não fica travando como os antigos videogames mais antigo de fita que muita das vezes a gente tinha que ficar tirando as fitas para limpar passar uma borracha kk, quem já teve sabe do que estou falando. Pode comprar que não vai se arrepender."
169,5,Produto de boa qualidade mesmo vale a pena.
170,5,"Ótimo produto, cumpre o que promete. A proteção contra arranhões não é boa, recomendo colocar uma película."
171,5,Maravilhoso amei super indico comprei pro meu filho de 5 anos ele tá amando funciona perfeitamente nas tvs de 50 smart.
172,4,O produto tem boa qualidade. Percebi nesse pouco tempo de compra que  foi uma vez que houve travamento de jogo.
173,5,Otimo produto fiquei de boca aberta esta de parabéns podem comprar sem medo pois o produto é bom demais.
174,5,Muito legal!!! nostalgia pura. Tem todos os jogos de fliperama que eu costumava jogar.
175,5,Ótimo vídeo game muitos jogos legais que não via a tempo.
176,5,"Produto perfeito, nostalgia pura. Super prático de ligar com excelentes jogos."
177,5,Adorei os jogos me faz lembrar da infância.
178,2,"Produto de baixa qulalidade, controles muito ruins."
179,5,Ótimo produto atende todas as minhas espectativas.
180,4,"Tirando o memory card paralelo e o analógico direito com famoso defeito de mexer só, o aparelho funciona muito bem o que era que importava !!!."
181,5,Excelente produto. Muito bom.
182,5,Produto de ótima qualidade bem barato.
183,5,Só quero saber voltagem console.
184,4,"Exatamente como o anunciado, rodou as roms sem problemas. A qualidade da imagem é melhor do que esperava, o único problema é que algumas roms rodam bugadas (mas isso acontece em qualquer emulador)."
185,3,"Produto bom emula bem gba gbc  (100%). 
Super nintendo ( 80%). 
Mega driver (80%)."
186,4,"Atende ao que se propõe, dado o baixo custo. Alguns emuladores tem um fps meio inconstante, mas jogos gameboy color e advance, que eram meu objetivo, rodaram todos muito bem. A bateria realmente acaba muito rápido, mas desligar a chave de energia quando não estiver usando ajuda a aumentar a autonomia."
187,5,"Excelente console portátil, cumpre exatamente a promessa de emular games 2d de arcades, jogabilidade bastante fluída, algumas roms precisam ser baixadas compatíveis com neo geo, porque o emulador mame dele, ainda é bem fraquinho, fora isso estou bem satisfeito com o console."
188,3,"Comprei 2 e um veio com problema, para trocarem eu tinha que fazer um vídeo colocar no google etc, achei muito complicado acho que bastava acreditar na palavra do cliente que o produto tinha defeito."
