,score,comment
195,3,"O produto legal da pra usar mas nao veio como pedi o tamanho veio muito grande isso que pesquiswi muito antes de efetiar a compra. A largura nao parecer ter o que ta na descricao e o tamanho bem maior que a descricao entao o gasto pra arrumar. E pra devolver tem toda uma demora. Mas enfin. 
Nao foi o que eu esperava."
196,5,"Lindo de maravilhoso, porem se vc procura algo blackout nao compre cores claras, o tecido é bem grosso e muito bom porem ele nao tem akele plastico(oq particularmente eu amei) porem se comprar de tons escuros como o cinza ele fica lindo e escurece totalmente a casa, isso deixa a cortina leve e facil de lavar sem aquele plastico chato. Eu amei??."
197,5,"B noite a cortina não tive problema algum, mas gostaria de deixar minha insatisfação referente ao brinde que informaram. Gente o que realmente é aquilo? fiquei a olhar sem entender ou meio que sem acreditar que se tratava de um tapete, e por mais um tapete se assim posso falar de péssima qualidade. Super sem gosto algum, enfim deixo aqui minha insatisfação."
198,3,"A qualidade do tecido é boa, bloqueia bem a entrada de luz pela janela. Existem alguns pontos negativos:. 
. 
- a largura das cortinas juntas deveria ser de 3 metros, porém falta 8 centímetros em cada, totalizando a diferença de 16 centímetros, ou seja, 2,84 metros, infelizmente só descobri isso depois de ter feito a barra da cortina;. 
- os ilhoses se desencaixam."
199,5,"A principio fiquei com medo por ver varios tipos de comentarios de todas as formas. (varios ruins). 
Nunca julguem o livro pela capa !. 
Ao chegar me surpreendi com o produto. Principalmente pelo valor e qualidade. 
Comprei a cor cinza , bloqueia sim a luz solar. Fiquei extremamente satisfeita. Podem comprar sem medo. Custo x beneficio ta de parabens !."
200,2,"O produto veio cheio de falhas, como se tivesse passado a costura no tecido e depois removido. Veio cheia de buracos. Parece que no final da fabricacao nao tem ninguem pra olhar se esta tudo nos conformes, ou ate mesmo antes de fabricar, seria interessante dar um confere no tecido pra ver se esta tudo ok."
201,1,"Não é blackout como diz a descrição! comprei a cortina por dizer ser blackout. Se soubesse que não tem absolutamente nada de blackout, teria comprado uma cortina pela beleza e não pelo propósito de cortar luz!. 
Não vou devolver somente pelo trabalho. Não recomendo para quem quer cortar a luz do ambiente! ela nao faz isso!."
202,2,"A cortina é bonita, gostei do tecido, mas blecaute 100% como está  na descrição do produto não tem!. 
Se você gosta do ambiente bem escuro, não vai aprovar esse ""blecaute"" aí não!. 
O sol nasce clareia o ambiente todo. 
Vou precisar comprar um blecaute para por atrás para eu não perder a cortina."
203,2,"A cortina super linda. Realmente bloqueia a claridade. Excelente qualidade, porém a minha veio com um defeito. Fio puxado bem no meio de uma das partes. Não é tão aparente, só se olhar bem. Então, como estou com preguiça de devolver e esperar mais um tempo para a troca. Ficarei com essa mesmo."
204,2,A cortina e bonita! so que falar que bloqueia a luz e uma palhacada! ela e bem dizer um pano que passa qualquer luz! se voce quer comprar por beleza ok! pelo preco que paga ela nao e de otima qualidade porem fica bonita! mas nao tem nada de bloqueio de luz.
205,5,"Produto bom, blackout 90% cumpre exatamente o que propõe, veio com um fiozinho puxado mas nada demais deu pra arrumar. Eu vou precisar fazer a barra, por causa da altura do meu varao, mas do contrario o acabamento esta ok!. 
E um tapetinho de tecido muito fofinho! produto honesto pelo valor!."
206,4,"Pontos positivo - bonita e confeccionada com tecido de boa qualidade, proporciona inclusive redução de ruído externo. 
Ponto negativo - o acabamento na bainha de uma das partes, não acompanha o nível da bainha do outro lado, deixando a desejar se for instalada em uma sala, por exemplo, ou seja, pecou no acabamento."
207,5,"Ótima qualidade adorei !! blackout 90% conforme a  descrição, tecido muito bom, acabamento simples na barra, mas como ficou grande vou ter qe leva para cortar aí refaço a barra. Comprei na cor tabaco, minha sacada ficou bem escura. E o tapete de brinde muito bom, reforçado por ser um brinde!."
208,1,"Péssimo material,a cortina apresenta defeitos e com fios soltando e desfiada no meio,para completar  a medida q pedi veio maior,inventei de cortar para poder usar e para minha surpresa,ela desfiou todinha,isso mesmo antes de começar a fazer a barra,infelizmente joguei meu dinheiro fora."
209,1,"Cortina muito bonita. Gostei do tecido. Mas as argolas onde se passa o varão são muito frágeis e ela não é blackout. Troquei a minha cortina por essa justamente por dizer que era blackout. Obs. : não compre essa cortina se precisarem de um blackout, vao passar raiva."
210,1,"A qualidade do blackout deve ser bem inferior, pois a claridade do dia deixa evidente defeitos do tecido, olhando parece que veio com furos, mas são pontos e linhas continuas que passa a luz, que passa a claridade que deveria bloquear. Tenho fotos, como faço para enviar?."
211,3,"Qualidade tecido boa , mais não é blackout como fala na descrição , protege uns 70 por cento da luz solar. 
Eu estava esperando uma proteção de 100 % como fala na descrição, tive que levar costureira e colocar mais um tecido como forro para ficar como eu esperava."
212,4,"O tecido é excelente, macio e fluido, porém não corta a luz 100%, o que não foi um problema, pois comprei para sala. Diria que ela corta uns 75% da luz. O acabamento não é perfeito, mas no geral, achei linda e compraria novamente, sem dúvidas."
213,4,"Cumpre o que promete. Não bloqueia completamente o sol, mas deixa o ambiente escurinho o suficiente para ficar confortável. Dá para assistir tv sem medo de reflexo, por exemplo. No entanto, as barras são um pouco mal feitas (tortas) e a minha cortina veio com sujeiras."
214,2,"O produto tem uma boa qualidade no tecido e vem com a metragem descrita, mas tá longe de bloquear 100% da claridade como anunciado,  achei enganoso. Os blackouts que conheço quando fechados de dia, parece  noite, esse que comprei o quarto fica bem claro. Decepcionei!."
215,2,"A qualidade é boa. 
Mas não é blackout, passa cerca de 60% de claridade. Eu ia usar no quarto para vedar a luz, mas como não vedou o tanto que eu precisava, usei a corrina na sala. Ela é linda, só não é blackout."
216,1,"Cor não condiz com a foto, não chega nem perto. Muito escura, mais puxada para verde lodo do que cinza. A qualidade não é boa, o tecido não é bom e a costura de segunda linha. Infelizmente, não ficamos satisfeitos com o produto."
